paper_id;conference_id
128313359;1134804816
128447124;2754242139
128454247;2539392191
128538854;1129324708
128575840;2606075370
128655126;2754803852
128673012;1172379331
128773341;1127419992
128793536;1199552999
128805996;1130985203
128895435;2754602532
128926205;1129324708
128977549;1120750887
129091472;1124077590
129119907;1182309694
129168285;1163117144
129219452;1129324708
129297675;1201110412
129455020;2754803852
129514810;1134465752
129544084;1185621975
129566630;2754206675
129598296;1129324708
129622466;2759122327
129683957;1163686456
129777244;1184527398
129801976;1134069326
129881743;1123077274
129922042;1129324708
130020011;1174839472
130052389;1133776791
130067809;1144482763
130341036;1129775427
130387664;1129324708
130467066;2754966661
130490334;1124077590
130499561;1193787109
130655093;1204606053
130859508;2754492142
130874948;1200222865
130902972;2759836497
130911878;1130677785
130913184;2757049256
130926337;2754492142
131184277;2756351210
131235458;1130873268
131453719;2606075370
131480196;1150523337
131487729;1176128511
131515753;1183679797
131534160;1164963593
131591713;1173897633
131633016;1139274412
131644854;1179772154
131656917;1176514135
131679634;2756314553
131868497;2754492142
131958595;2754610831
131967141;1176514135
132189676;1176895911
132191059;1123077274
132246445;1123077274
132287810;1129724978
132467474;1137516283
132523430;1196984251
132529845;2757487807
132600680;1134467612
132612831;2755903644
132655277;1130873268
132689227;2754194746
132709771;1129324708
132885894;1178327129
132898685;1200029762
132921321;1178327129
132941840;1184699546
133012749;1163264588
133059506;1145533764
133176840;1174403976
133224751;1156741871
133349359;2757049256
133418326;1133776791
133476014;1128163780
133634171;1150638746
133641898;1176514135
133651055;1129324708
133690380;1184699546
133715385;2606075370
133733904;1171022770
133737576;1158589615
133787854;1130873268
133886833;2759135577
133987421;1179772154
133998374;2757484200
134094991;1171774888
134098987;1180241966
134108848;1201110412
134178062;1188965700
134187944;1189246982
134193804;1129324708
134214740;2756643752
134229046;2606075370
134269314;1203258669
134552474;1192664773
134591393;1133365479
134618143;1179291824
134687939;1155608529
134901055;2759168861
134966760;1130873268
135016661;1136631244
135207375;1169828999
135237429;1145706541
135322781;1171805742
135384180;1127759574
135476618;1131603458
135499680;2755540534
135501149;2755198924
135511914;2626098776
135516704;1129324708
135546504;1129324708
135563712;1165606533
135568041;2756630716
135708850;1136861413
135833206;1129324708
135844015;2754905231
135963718;1130873268
136072923;1129324708
136119933;1129324708
136232131;2756090654
136266636;1171876160
136366342;1129324708
136392444;2756314553
136422984;2754805320
136426565;2757487807
136607018;2754123984
136616502;1171169701
136742478;1132231445
136883856;1129324708
136956327;2757487807
136967570;1129324708
136982782;1137413041
137082309;1201110412
137085826;1191904734
137100147;1132800348
137186961;2759880100
137255583;1140680567
137303812;1168863100
137317817;1137552346
137373594;1183852906
137492729;2754492142
137556601;2755281958
137639884;1172379331
137696523;1169806927
137736726;2759122327
137755878;2754242139
137801185;1194640161
137826239;1155015387
137828107;1123496967
137890348;2754027934
137908734;2756351210
137991468;1153524033
138041180;1129324708
138069762;1129324708
138122980;1168671587
138280076;2760291156
138321229;1127419992
138323887;1129324708
138417993;1140684652
138429997;1172379331
138462474;1155608529
138506347;2757049256
138583233;2756090654
138669224;1175959126
138736961;1129324708
138776333;2756314553
138883125;1200067787
138932250;1129324708
138950090;1174458453
138959289;1130985203
139096343;2756090654
139237068;1144830660
139359929;1134467612
139390317;1163494139
139391767;1156749314
139607693;2757487807
139668136;1195648157
139688785;1132231445
139714640;1123077274
139925549;1145706541
139939135;1140680567
139942164;1178327129
140044370;2756896743
140202552;1174403976
140288082;2756014376
140328046;1165293657
140343426;1174458453
140354706;2758465625
140379607;2759122327
140519604;2754339667
140522063;2759880100
140524791;1129324708
140532511;1138438968
140539764;2756314553
140546130;1130464007
140563766;1129324708
140597834;2757487807
140598381;2756351210
140624679;2755570506
140629184;2755814139
140639879;2757928577
140728110;2758803293
140737149;2756014376
140797416;2756090654
140844899;1129324708
140867378;2757139483
140870243;2755198924
140877054;1192664773
140922766;1160737320
141003461;2898415891
141051368;1195800536
141058975;2754492142
141062567;1184914352
141148094;1169806927
141159850;1129324708
141197097;1133523790
141320602;1180513217
141344659;1129324708
141353332;1128163780
141580470;1129324708
141602984;2757804692
141675901;2757487807
141854801;2755110255
141877291;2760006162
141893034;1191904734
141925376;1180662882
141974873;1144277514
142013366;1124356716
142048424;1180513217
142145956;2756314553
142171117;1129324708
142210723;1142642735
142225618;2758039986
142304344;1151131449
142312474;1121935577
142335935;1129324708
142337407;1123077274
142491903;1129324708
142579607;1129324708
142615423;2757804692
142669999;1134467612
142711645;1203999783
142728198;2758803293
142790105;1129324708
142857889;2756314553
142942868;1129324708
143098220;1200413642
143142918;1129324708
143177323;1137793517
143219598;1130464007
143277623;2754242139
143349468;1138438968
143393982;1129324708
143414773;1155899826
143464465;1129324708
143548938;1123077274
143600738;2757049256
143606607;2757487807
143626721;1129324708
143677236;1129324708
143797973;1158833223
143844323;2606075370
143971700;2756090654
144001712;2755058989
144010899;1129324708
144020509;1201110412
144038848;1134069326
144052127;1136921216
144182256;2754698934
144182731;2754492142
144216357;2754275429
144226531;1174979956
144248968;1169674987
144251490;1132800348
144261536;2756314553
144269646;1180513217
144298625;1170788073
144407630;1163686456
144481999;1162450063
144520658;1183679797
144547588;1127419992
144653443;1177006722
144691381;1129324708
144731842;1186729694
144772079;2757397767
144926097;1129324708
145151287;1171345118
145168612;1140680567
145176944;1153524033
145245895;1174839472
145255010;2754041620
145278692;1133523790
145325247;1168262657
145367013;1194636961
145442226;2757487807
145545596;1180003657
145631800;2755653720
145649236;1165293657
145668587;1171345118
145730745;1129324708
145812931;1180338098
145856760;1129324708
145920803;2754698934
145983236;1177825390
146006612;1123077274
146016544;2756090654
146029523;1129324708
146073307;1158589615
146076398;2755314191
146099575;1160224924
146159451;2758520484
146173525;1119484956
146215094;2757487807
146244851;1162450063
146401722;1129324708
146415969;1168046211
146486917;1177537908
146499046;1194005070
146555013;1127419992
146657780;1129324708
146761493;1182313844
146857767;1129324708
146911312;1149945488
146933074;2898215259
146945102;2755562801
146996797;1129324708
147070355;1152238068
147134139;1123077274
147209935;1144363157
147235618;1174979956
147398936;1121493235
147565337;2757487807
147734988;1148751172
147756300;1188726732
147795663;2755940938
147809180;1122019578
147834580;1127419992
147959479;1162450063
147961764;1201250571
147992325;1185016349
148084331;2756090654
148234806;1151763769
148244906;1141821850
148254421;2758937542
148257516;1139274412
148319965;2754290031
148476088;2756314553
148555903;2756643752
148718978;1150523337
148766658;1153382799
148841855;2754123984
148848948;2898133633
148859753;1132231445
148894198;1129324708
148981569;1193787109
149130401;1167275352
149139825;2759122327
149211460;1129324708
149236175;2754492142
149241682;1176128511
149295781;2539392191
149332440;2756090654
149376642;1129324708
149653342;1191904734
149702930;2898166392
149718677;2756349628
149777279;2756090654
149788053;1129324708
149845754;1163686456
149871949;1139297330
149943078;1129324708
150011785;2758283624
150047501;2898215259
150054742;1171980720
150124187;2754624328
150164295;1124077590
150205623;1172379331
150269923;2754803852
150300259;1153382799
150331267;1130809216
150455695;1129324708
150585619;1166012910
150587349;1177184315
150602418;1183478919
150645361;2626641194
150650411;2759122327
150674334;1165815086
150758695;2606075370
150791878;1147859159
150886561;2755058989
150951061;1164009877
150961595;1129324708
150989264;1139274412
150997193;1158833223
151021285;2755198924
151022733;2757278510
151031485;1129324708
151078376;1197908299
151145963;2898361526
151200788;1203999783
151286019;2757487807
151304178;1156693759
151334742;1191904734
151425958;1129324708
151512073;1129324708
151518698;1163264588
151529754;1129324708
151582086;1170788073
151606144;1170788073
151619284;1187360205
151709342;1152604843
151709583;1129324708
151816910;2757487807
151909887;2757487807
151990788;1129324708
152051506;2754653529
152195102;1129324708
152265804;2754194746
152355722;2898166392
152360353;2756314553
152362803;1154921601
152377028;2755653720
152391298;1148330047
152594678;1129324708
152618974;2756090654
152648462;1187637167
152710008;1155608529
152755231;1129324708
152759110;1121242901
152761564;1129324708
152787217;1160783667
152796232;1129324708
152870918;1185621975
152988178;1128819360
153039345;1200413642
153048386;1130873268
153092037;1134467612
153166928;2756090654
153214561;2754492142
153271748;1165815086
153272799;2755785453
153330214;1145706541
153338930;1201110412
153405243;2754141368
153435101;1163264588
153532561;1162831978
153563022;1167275352
153673761;2754492142
153709195;1185688730
153817560;1120209348
153855119;2898322738
153909638;2754378120
153932081;1128163780
153988966;1180513217
154014781;2757403054
154056955;1129324708
154180254;1145706541
154256342;1141157497
154351966;1129324708
154458877;1189659341
154597299;2754803852
154747181;1134069326
154770750;1163280044
154808280;2755175125
154813813;2757547734
154815280;1134804816
154867813;1191904734
155071792;1156693759
155085153;1200343872
155088467;1188030315
155088745;1129324708
155183334;1129324708
155252533;1180338098
155288729;1140680567
155292398;1127098075
155335754;1197908299
155357201;1164203406
155462409;1122073392
155481447;1129324708
155493962;1195800536
155506134;1180338098
155575640;2757226066
155592068;1129324708
155595077;1183580825
155647586;1127419992
155706470;1182313844
155707750;1172379331
155774959;1129324708
155831648;1129324708
155864764;1194005070
155896169;1129324708
155920963;1128202388
155929447;1201250571
155958374;1191904734
155981884;1129324708
156040957;1135538937
156138983;2756301225
156169050;1151209843
156213201;1194923781
156214761;1123581667
156236617;1203999783
156269731;1188440540
156274276;1127759574
156405849;1139274412
156434077;1129324708
156483831;1145019647
156519366;2757049256
156565090;1129324708
156716224;1127419992
156739559;1160783667
156970821;2754015709
157047967;2757487807
157107853;1172647307
157148841;2758276724
157191393;1172556315
157258946;2759122327
157270640;2756314553
157345956;2760079786
157631205;1120869304
157644560;1185016349
157654942;1129324708
157675578;1127419992
157717486;2759122327
157734559;1180172597
157764395;1130873268
157781060;1192664773
157860002;1175443996
157903677;2754031194
157974304;2755509239
158107923;1129324708
158117962;1188965700
158216130;1123621769
158224318;1183852906
158262377;2754249383
158357973;1159310735
158388866;1185016349
158437490;1177357382
158449949;1129324708
158498047;1185392286
158541040;1129450674
158542629;1129324708
158586726;1134069326
158722082;2759122327
158895511;1120869304
159251492;1129324708
159272402;1191904734
159288436;1145073645
159354349;1127419992
159452856;2756222420
159504957;1119602113
159510042;1146600191
159525063;2757487807
159622052;1158234796
159643435;1170788073
159647451;1180338098
159719316;2756314553
159737920;1153382799
159761463;1129324708
159767567;1129324708
159769864;1129324708
159801358;1130451194
159875422;1123077274
160019110;1168666102
160066299;2757021190
160070906;2757487807
160084733;1174644639
160085452;2758740029
160124753;1140240273
160150500;1191550517
160398188;1128202388
160407185;1190659448
160464088;1129324708
160477743;1183580825
160524004;2759836497
160542472;2756018882
160598655;2757487807
160887095;1155608529
160920134;1130873268
161041371;1155163656
161072239;1154039276
161073281;2756594110
161074427;2759836497
161122983;1188030315
161187638;1174915412
161289193;2755058989
161289306;1153382799
161351637;2756090654
161426234;1184106476
161450494;1197725624
161483013;1129324708
161511136;1172379331
161513061;2755314191
161639506;1129324708
161736633;1191550517
161800829;1200366406
161816069;1129324708
161860743;2755058989
161891198;1141821850
161913463;1127419992
161962908;1164386382
162154374;2756090654
162409969;1191904734
162472983;1130873268
162526411;1175443996
162532085;2622723275
162572711;1129324708
162613793;2756090654
162753663;2756314553
162790823;1153524033
162827212;2756314553
162828984;2759122327
162919324;2754492142
162922245;2754492142
162965099;1156749314
162969835;2755503935
162980475;1203333039
163027401;1154921601
163163840;2756314562
163204540;2755110255
163214261;1169674987
163255670;1128163780
163263206;2756046938
163465042;1129324708
163516480;2754410523
163519632;1129324708
163622898;1136617647
163652660;2755198924
163849654;1176326080
163926309;1136617647
163969031;1176128511
164071256;1129324708
164073059;1173644570
164187822;1151763769
164199402;2759197562
164221807;1129324708
164233667;1158833223
164300686;1175705186
164306009;2754294205
164347145;2756314553
164403704;2756314553
164454115;1180605136
164517373;1123077274
164530389;1123077274
164598655;1140902380
164610936;1129324708
164654182;1200368810
164711786;1151209843
164724430;2760803309
164746014;1193787109
164794299;2756643752
164909438;1152238068
164948257;2756314553
165060941;1182313844
165168055;2755198924
165301742;1197908299
165337046;2754492142
165357115;2756314562
165374915;2760803309
165406942;2759135577
165417530;1129324708
165465887;2754242139
165467913;1139297330
165547515;1169806927
165589344;1187005110
165598596;2756314553
165637690;1129324708
165724657;1163264588
165785829;1187792334
165788518;1123621769
165929378;1163686456
165995053;2759111420
166060055;1120869304
166102724;1129324708
166105117;1119897178
166154944;1151209843
166169177;1129324708
166330659;1120209348
166348628;1121756369
166372336;1155899826
166670950;2757487807
166771348;2755218236
166848722;1180662882
166851811;1186729694
166863747;1130873268
166893320;2760006162
166955932;2756314553
167034497;1191904734
167041506;1153474980
167099805;1193120152
167123999;1168666102
167167600;1184914352
167167890;1188440540
167169647;1130873268
167267103;1162579948
167396688;2754492142
167480546;1162831978
167488929;1198121106
167498579;1180662882
167552799;1128819360
167555052;1151763769
167555347;2754803852
167582232;2756090654
167594176;1129324708
167683769;1168671587
167688271;1127419992
167748105;1129324708
167809298;1133523790
167874995;2898322738
167939254;1124147936
167990832;2758740029
168005578;1197725624
168111142;1129324708
168128689;2758283624
168140958;1158589615
168178234;1163264588
168273475;2754590749
168382498;1194923781
168389790;1133523790
168482187;1199667400
168533040;1201110412
168536335;1131091954
168545695;1129324708
168632414;1129324708
168769873;1129324708
168817949;1192664773
168818852;1134069326
168849878;1124147936
168853972;1120715160
168876357;1176514135
168923503;1191904734
168970541;1155163656
169059929;1123077274
169068964;1127419992
169069850;2754526506
169085204;2898215259
169121114;1129324708
169138337;1194005070
169251569;1187360205
169296603;2754492142
169371761;2754294205
169403081;1199774281
169499214;1163280044
169513433;1188440540
169525078;2754242139
169644920;1120750887
169661009;2898313861
169707862;2898320085
169793935;1141157497
169989809;1129324708
170056888;2754242139
170122935;1179291824
170163181;1144017017
170174611;2535638237
170235996;2754459719
170380485;1129324708
170424756;1175727152
170431247;1151763769
170432089;2606075370
170626393;2754145061
170682454;2754610831
170748045;1137793517
170763441;1204434967
170804869;2898320085
170832280;1130873268
170880171;1187360205
170959631;1121506370
171253879;1128163780
171273828;1159769685
171357966;1129324708
171404928;1203333039
171407896;1130873268
171456098;1176669504
171525155;1191904734
171785542;1201250571
171832285;1197908299
171843435;2759122327
171848522;1165841369
171940191;1138950671
171975517;1129324708
172136067;1155608529
172163597;1129324708
172214757;2623229432
172281812;1123581667
172472154;1132800348
172536852;1129324708
172746136;1129324708
172798746;1129324708
172975405;1155015387
173100254;2898215259
173226095;1194005070
173504278;1187862248
173529883;2754492142
173578653;1180131379
173611360;2754563871
173658555;1129324708
173750882;1129324708
173780001;2757487807
173897900;2756090654
173911542;1129324708
173990134;1184093072
174077775;1191904734
174084307;1144363157
174138318;1140917629
174151355;1202305278
174173124;1129324708
174178946;1129324708
174199113;1194005070
174281323;1129324708
174310479;1129324708
174339627;1151131449
174350651;1129324708
174359726;1191904734
174390253;1174403976
174392811;1129324708
174420280;1129324708
174425360;1129324708
174476772;1132773841
174517023;2898322738
174591770;2756090654
174636138;1163902177
174709787;1163286138
174726072;2625302465
174881136;1194005070
174906582;1160224924
174929797;1129324708
174930406;2759880100
174979378;1202201565
174992198;1130873268
175072539;1129324708
175111472;1158833223
175146157;1204638610
175202434;1196552754
175224639;1132231445
175361046;2757487807
175393830;1141157497
175427703;1140680567
175467639;1129324708
175486766;1129324708
175563506;1129324708
175712399;1136861413
175714733;1204434967
175722677;1144363157
175909076;1129324708
175991105;1169674987
175997433;1129324708
176001301;1129324708
176042736;2756314553
176084508;1188030315
176103743;1197908299
176133851;1129324708
176519908;2754492142
176561394;1123077274
176574092;1191904734
176590180;1150523337
176626072;2756314553
176626457;2754803852
176646172;1164386382
176649520;1134069326
176657635;1147409521
176680042;1184699546
176709001;1139209228
176782626;1129324708
176785280;1164975091
176871363;2626641194
177035041;1129324708
177169120;2757853818
177249614;1134069326
177263842;1129324708
177396810;1170788073
177470052;1123077274
177590637;2754339667
177606121;2753988958
177667162;1173986096
177705142;1177357382
177747418;1129324708
177753183;1129324708
177775897;2759122327
177814190;2756090654
177888442;1129324708
177925675;1145706541
178044561;1119684440
178056433;2756151189
178077491;1160224924
178138771;1180547793
178143427;1129324708
178196312;1128202388
178214986;1129450674
178225614;1127419992
178239727;1192664773
178249339;1187637167
178284250;1202305278
178408055;1129324708
178419168;1180605136
178446973;2754145061
178533863;1129324708
178599034;1141159355
178765133;1191904734
178798644;2756349628
178807275;1191904734
178825785;2755562801
178856535;1129324708
178864917;1176104424
178990551;1171805742
179122090;2606075370
179141002;1124077590
179147012;2759122327
179160375;2755814139
179319318;1150140640
179335311;2756090654
179378812;2754492142
179437458;1129324708
179514658;1159310735
179560663;1158589615
179639259;1134440762
179660676;1184914352
179689264;1158589615
179691814;1138890651
179721236;1129324708
179750864;2757674621
179768712;2756090654
179769663;1129324708
179789672;1127419992
179836651;1184106476
180102709;2757049256
180112536;1129324708
180144431;2756090654
180170076;1136631244
180196925;1177184315
180199577;1129324708
180420728;1163686456
180438219;1141157497
180509295;1131830996
180510140;2756314562
180516165;1129324708
180602404;1180547793
180610100;1123077274
180662690;2754492142
180706989;2756405054
180747611;1170788073
180991823;1204434967
181033365;1188440540
181069789;2756090654
181102875;1135342153
181142274;1177006722
181289408;1163163559
181404862;1129324708
181441737;1170788073
181535317;1127419992
181550842;1200979010
181558543;2756314553
181570977;1129324708
181622867;2757487807
181628467;1135455702
181680466;1122308263
181688726;1140216390
181753131;1152803012
181787362;2756314553
181804555;1151131449
181849460;1142381819
181872144;1187360205
181982077;1201250571
181985881;1174644639
182068010;2898215259
182114247;1182750626
182119597;1150523337
182198573;2755814139
182202747;1129324708
182286721;1194640161
182414412;1129324708
182419866;1164386382
182422467;2754238509
182468467;2898186791
182525246;1130464007
182605591;1159170270
182611250;1129324708
182648451;2758803293
182687694;1125967516
182698724;1129324708
182725370;2754283107
182728720;1177825390
182897001;1129324708
182929511;1150523337
182943411;1182750626
183066849;1194005070
183093845;1191926394
183100547;2758387012
183144231;1129324708
183217503;1153524033
183236127;1172647307
183322665;2756349628
183336631;2757487807
183420833;1148751172
183512178;1136921216
183587305;2606075370
183611769;2623176867
183666645;1139209228
183675705;1180513217
183686996;2755198924
183921334;1129324708
183953868;1177184315
184008841;1129324708
184075116;2760006162
184125031;1202305278
184138986;1165196434
184227475;1184106476
184265492;2756384364
184272183;2757487807
184290284;1200006883
184326735;2755023647
184349421;2758283544
184390021;2759880100
184464456;2754747283
184493040;1159071770
184565980;1129324708
184772011;1137793517
184783340;2755996488
184790260;1120715160
185000700;1163264588
185004415;1168671587
185132042;1137516283
185144071;1133523790
185191001;1121344769
185243412;1129324708
185286426;2757487807
185343841;1199774281
185380474;1162100051
185472606;1129324708
185495346;1124077590
185557862;2754197539
185644854;2756643752
185647908;1193787109
185714012;1133365479
185892473;1139008316
185906481;2756349628
186160080;2756297237
186195838;1132202845
186220791;2757487807
186270543;1135668280
186280518;1130451194
186284014;2755058989
186347030;1119897178
186369953;1156586875
186390149;1192038392
186489565;2754027934
186570949;1141157497
186603837;1201250571
186765356;1174403976
186795820;2757151199
186858961;1183580825
186896354;1129324708
186899394;2756314553
186931963;1156749314
186972188;1177357382
187018809;1160077527
187021741;2898215259
187096259;2757487807
187151512;1129324708
187201771;1158589615
187203525;1156586875
187235213;1130464007
187239115;1193787109
187315340;1141159355
187480488;2756090654
187644550;1197908299
187746298;1170788073
187822393;1120715160
187906366;2607379586
187915865;1191904734
187952197;1129324708
188029945;1128394114
188034648;1194640161
188319126;1121756369
188349010;2754492142
188359927;1129324708
188362393;2755023647
188376461;1154039276
188409093;1137907615
188411017;1168262657
188676332;1173986096
188693866;1190684087
188805200;2759122327
188834013;2757487807
188855450;2757487807
188987670;2756200542
188993917;1183852906
189004072;2758803293
189082795;2757487807
189126930;2758299037
189133426;1136617647
189189934;2753945848
189235092;1129324708
189276756;1129324708
189386538;1203333039
189491156;1129324708
189567274;1123077274
189587328;1129324708
189625965;1129324708
189708175;1123581667
189728426;1129324708
189851142;2757461969
189869650;1180547793
189877255;1185621975
189947881;2623176867
189966823;1137547646
190032000;1160224924
190039274;1129324708
190057165;1130873268
190103792;2757487807
190109783;1183852906
190172890;2898215259
190354732;1144830660
190443875;1133530880
190446050;1182313844
190519710;2754803852
190527922;1177515820
190551856;1129324708
190580899;1141769385
190629664;1129324708
190649236;1181770344
190675889;1154921601
190710300;1129324708
190864819;2606075370
190939744;2757928577
190962570;2755314191
191049181;1160491194
191095475;1191926394
191194607;1193719506
191211481;1160834642
191213615;1129324708
191253854;2756014376
191262513;2756090654
191309200;1161953916
191372780;2756200542
191410000;2754378120
191504204;1130873268
191561589;1129324708
191595692;1154039276
191758795;1184527398
191792438;1169227017
191813211;2606075370
191877893;1195648157
192000664;2757021987
192026607;1137640971
192192830;1200029762
192227548;1177515820
192344029;1187615537
192444966;1180513217
192530331;2755058989
192539577;2757487807
192687085;1130464007
192741151;1180700458
192788472;1156338894
192908411;1193787109
192936825;1134271186
192964182;1199437547
193010711;2756336174
193043480;1191904734
193059375;1129324708
193092496;1129324708
193179648;1129324708
193222840;2754803852
193465674;1129324708
193467276;2756090654
193470893;2755023647
193506536;1162831978
193668954;1130464007
193711276;2756200542
193740922;1129324708
193795775;1195635621
193821436;2755198924
194032929;2757487807
194108384;2754803852
194113526;1160224924
194144942;1129324708
194212460;2756090654
194222370;1124077590
194258645;1169806927
194366958;1128163780
194387059;1137793517
194460822;1175705186
194470715;2756314562
194486498;2758880462
194495087;2756014376
194529557;1171431627
194567576;1129324708
194600331;1129324708
194604446;1185016349
194799689;1164386382
194881704;1134271186
194903675;1176128511
194912938;1187669966
194933706;2756090654
194986597;2757487807
195013917;1175727152
195065152;1151763769
195217107;1129324708
195324414;1129324708
195334049;1129324708
195376180;1192038392
195446430;1130464007
195800849;1203599204
195809866;2754803852
195844219;2758283624
195987969;1180662882
196086705;1143040027
196093984;1129324708
196105630;2758740029
196120786;1188440540
196132732;2754492142
196204352;2754015709
196254188;1129324708
196329862;2757487807
196392293;1191904734
196407637;1129324708
196433318;1163343099
196475188;1129324708
196520335;2757487807
196562668;1176669504
196578505;1127419992
196669307;1129324708
196803638;1191904734
196862470;1130873268
196927559;1123077274
196986353;2754008443
197029716;1129324708
197054999;2755546526
197078923;2757487807
197115567;2758740029
197158794;1168046211
197167220;1131091954
197262028;1181068974
197334309;2757226066
197432344;2754492142
197456253;2757936393
197483111;2758803293
197485084;1200366406
197629304;1186529236
197675583;2756314553
197730338;1129775427
197796138;1130873268
197830699;1178622071
197900682;1193120152
197920615;1168666102
198022236;2754492142
198093920;1129324708
198135100;2754339667
198314130;2606075370
198334126;2606075370
198348660;1173741378
198371982;1180131379
198423729;1190659448
198479898;1176514135
198508777;2756314562
198569708;1191904734
198680379;1123077274
198705135;2759122327
198862760;1163264588
198898569;1130873268
198928030;2755570506
199141110;2898215259
199161082;1129324708
199187782;1123621769
199229348;1129324708
199266244;2533150121
199294291;2757487807
199321124;2756018882
199399172;2606075370
199419312;1129324708
199465291;1161953916
199472350;2757487807
199478921;1176219363
199603635;1183580825
199632100;1201250571
199672848;2898215259
199735101;1139274412
112077096;1123077274
117403078;1141821850
187363197;1178622071
176996179;1184914352
142260489;1136496851
107010165;2898215259
181323589;2758590630
200091364;1129324708
200139865;1192664773
200178221;2759197562
200192771;1165293657
200359700;1121242901
200495424;1130873268
200513463;1204434967
200653874;1171774888
200718970;1171805742
200729463;2758299037
200791944;1125967516
200862695;1129324708
200980006;2756014376
201131147;1200006883
201172970;1180547793
201173941;1184048318
201231837;1156749314
201245435;2754048035
201305904;1143040027
201349584;1129324708
201400146;1199774281
201549450;2755283090
201558666;1130873268
201621441;1145706541
201628453;1159071770
201681701;2754290031
201795881;2898215259
201880943;1143040027
201906437;2754698934
201912914;1129324708
201926834;1127419992
202073746;2606075370
202129557;1127098075
202175650;2754569583
202256981;1184527398
202317801;1164009877
202434049;2754669061
202483378;1150208541
202577265;2754492142
202579453;1129324708
202601229;1187360205
202684314;1140490152
202693204;1141821850
202695630;2756301225
202728719;1131576334
202806513;1191904734
202836651;1175443996
202855085;2753996301
202875598;2756314553
202986952;1129324708
203000141;1203999783
203056473;2754803852
203164523;2898559085
203166749;1184699546
203181181;2756314553
203221985;1120281879
203331012;1129324708
203343193;2757487807
203353244;1137528458
203410698;1123496967
203432916;1201110412
203454714;1130985203
203532632;1134467612
203559328;2754436836
203617910;2754492142
203717288;2898111911
203752927;1140680567
203755939;1170788073
203765476;1129324708
203781398;1129324708
203817731;2243649203
203848531;1177515820
203851481;1139274412
203878987;1168671587
203925489;1151763769
203990265;1139274412
203994284;1148751172
204005290;1129324708
204064278;1144830660
204129294;1133222229
204142812;2755314191
204208046;2898598163
204324132;2756314553
204334820;1124077590
204455376;2755198924
204540131;2756090654
204550709;1180662882
204557951;2756090654
204714307;1155608529
204860330;1127419992
204932869;2757487807
204944559;2757936393
204994464;2759122327
205006139;1190659448
205019764;1141159355
205047256;1191904734
205139584;1162450063
205170462;2626098776
205193599;1122647587
205205291;1184269240
205294145;1165606533
205297045;1129324708
205333855;1133495350
205645290;1152803012
205701557;2757487807
205720554;2756314553
205789419;2606075370
205812599;2755509239
205833341;1183580825
205834783;2754186610
205875888;2754492142
205879281;1171431627
205943035;1191904734
205951109;1184014513
205971463;2754008443
206087262;1193566715
206186519;2755314191
206304267;1141157497
206435623;2754238509
206509615;2756314553
206614404;2754242139
206652968;2756314553
206670740;1201110412
206672699;2758740029
206725560;2759718255
206882586;1183580825
206897732;1192804102
206916050;1155746833
206926181;1164975091
206964285;1129324708
206994731;1158589615
207098541;1129324708
207137847;1129324708
207211613;1197908299
207226074;1146600191
207316088;2754008443
207376679;1135342153
207391155;1179772154
207592845;1129324708
207691213;1185688730
207708663;2754492142
207733804;1142381819
207961743;1202305278
207971140;1195648157
208018001;1161424158
208048898;1180338098
208701918;2754527366
209457552;1191904734
209964180;1129324708
210308306;2755503935
210692298;1129324708
211099965;1169721244
211587782;1129324708
211778828;2754410523
212177067;1158801738
212316274;2755247319
212523076;1191904734
212716510;1139209228
212717103;1129324708
212754302;1120869304
213024618;2755198924
213038498;1129324708
213983614;1129324708
214018991;1141157497
214416257;1120281879
214554794;2757487807
214871438;2755198924
215239575;1201491352
215273780;2755198924
215752990;1129324708
215804510;1123077274
216080464;1156749314
216513568;1119602113
216651544;1196552754
216855343;2760694600
217515981;1174644639
217817341;1133523790
218762409;1124077590
219013754;1129324708
219380395;1151209843
219437972;2759074181
219538873;1154039276
219545488;1129324708
219583995;1174839472
220549131;2754186610
220957728;1126517753
221113698;1120209348
221115469;2756090654
221179954;2754941121
221674593;1129324708
221746261;1192038392
221972984;1121344769
222034331;1121344769
222514029;1169721244
222593245;1152171191
223114164;1129324708
223156535;1151131449
223443016;2754545791
223465569;2756525286
223540770;2757487807
224781702;1129324708
224998042;2760174955
225718997;2756351210
225723410;1121506370
225782185;1155608529
225789782;1121344769
226474742;1128202388
227101888;2755724983
227403520;1180547793
227413170;1144830660
228213653;1136921216
229894388;2758387012
230658973;1175727152
230738534;1143423991
231385126;2537396833
231548716;1139274412
231940424;1152985112
232385048;1180131379
232563436;1176104424
232599568;1129324708
232902241;1129324708
233347493;1151131449
233382074;1121391727
233466897;1134467612
233978359;1155608529
234542639;1201175904
234805615;1182309694
234947260;1155500043
235085755;1129324708
235191572;1151131449
235446557;1174403976
235458134;2755724983
236447133;1129324708
236785604;1155500043
237413849;2755808122
237943535;2759880100
238126543;1120750887
238136921;2898133633
238216217;1141159355
238561534;1182309694
238700262;2898215259
239156148;1121344769
239253814;1123077274
239927813;1191904734
239964042;1139274412
240493022;2606075370
240497169;2898139291
240522639;2538859667
240655466;2757487807
241919466;2755314191
242287787;1129324708
242609940;1143423991
243896211;1173644570
245245662;2756014376
245965882;1129324708
246478187;2758387012
246747641;1137516283
246765282;1178327129
247120144;2758387012
247188042;1129324708
247305642;2756643752
247935390;1191904734
248219399;1132689015
248604449;1133523790
